text,label,label_text
My husband I go here at least once a week and we went on Fathers Day. Was surprised they raised the price and still had the same food they always do.  It was still awesome though. the best part is you get to eat all the sushi you want.,1,positive
"Prices were very cheap for the late night specials. However, service was terrible. Lucky for them, they already include gratuity in large parties; otherwise, I would have left a mediocre tip.",0,negative
"Had dinner there this weekend.  I ordered the Pork Tenderloin, which turned out to be pork loin.  Dry, tough, chewy.  My date had the scallops, which from what I tasted was bland.  Seriously, the mashed potatoes were the highlight of dinner.\n\nThe bill came to on the order of $40, including iced tea.  For the money, Denny's is a much better option.  Don't think I'll be back.",0,negative
"Pricey but worth it!\n\nI have yet to find something as good as the Lobster Bisque served here, simply delicious.  I ordered the 24 oz steak to split with my friend, a side of lobster mashed potatoes and a watermelon margarita, all of which were delicious. The meal exceeded $100.00 but well worth it as everything was prepared perfectly and served in a timely manner.",1,positive
"We had the all you can eat BBQ ribs for $15.99.  The sides were corn, corn bread and mashed potatoes.  The ribs tasted like they were old and just kept warm over the weekend, with a cheap BBQ sauce straight from a jar.  No grilled flavor at all.   I specically asked if one of the veggies were green and the waiter said yes, veggies are included.  I don't think he understood what we asked.   \n\nHubby finally just returned his and got a salad, I wish I would have also. \nThe $10 margarita pitcher was nice.",0,negative
"It is not worth the price of $40+ per person. there is nothing for you to eat, but a few tacos and pasta and cookies and cakes. Save your money and go elsewhere",0,negative
"We actually had a coupon for 25 dollars off.... we had 2 bottles of wine, crab cakes and two entrees... with the coupon it was around 100 bucks (including tip)  Very good food.  The crabcakes were amazing, the service was wonderful.  We will definatly go back...  \n\nexceeded our expectations in every way :)",1,positive
"My wife and I went to Cravings while in town for our anniversary. We showed up around 4:30, and were charged the lower \""""early bird\"""" rate. There was plenty to choose from. The star of the show was the Prime Rib.  The prime rib was very tender and moist, as was the carved roast turkey.  I had to grab seconds on the prime rib.  Decent ribs, bbq chicken, sushi.  I skipped the pizza. You can get pizza anywhere right? I ended up eating three plates, and managing to find a little room for dessert.",1,positive
"I reserved a table through open table. The reservation was just right. I requested a table with a great view, and we received it. The food was visually stunning and quite tasty. It was a bit expensive. If you are going to have a drink and some wine with dinner, be prepared to spend about $100 a person.",1,positive
Too pricey for the food. The meal I had was just ok. My MIL had a terrible loud garlic pasta. It was stinky. They were also not too happy to see my two kids in tow.,0,negative
"We came for dinner and paid $33 per person.  The food was okay, improvement can be made.  It can be expanded.  I've been to Bellagio's buffet which is 10 times better than Bayside.  I will not come back again to Bayside.  It is way overprice for $33.  Small selection from salad bar, main entrees to dessert.  I was unhappy.",0,negative
"I wonder how much it would cost to get these guys as a personal chef?\n\nDined at Salt of the Earth on Saturday evening without reservations and we waited for 2 drinks (maybe 45 minutes? 60? ehhh who knows). Communal seating makes finding out what is good for the evening that much easier since the menu changes daily.\n\nTIP: If you see something on the board you wan (food or drink), order it! Quantities are limited! We saw our entree get erased immediately after ordering ;-)\n\nmmmm When can I go back?",1,positive
"I got the daily special that included 5 wings, fries, a drink, and a Hawaiian roll all for $7. I got garlic Parmesan and they literally used the Parmesan in a bottle that you can get at Walmart. To be honest I could make these wings at home. The fries were decent and the Hawaiian roll was good. Nothing really special about this place. \n\nI also got a free desert for checking in here on yelp. I got the peach cobbler and it was pretty good and probably the best thing I got out of my whole meal.",0,negative
The nile was too overpriced for what we got.  The food tasted decent but not worth the bill:0,0,negative
"Bleh it was free with room and I also got comped so got to enjoy 3 buffets each(lucky me ugh)  They serve the same food for lunch and dinner daily for $20 each I would have been really mad if I had to pay for it. There were a couple of good things mashed potatoes and gravy was yummy, chinese noodles and a good salad choice.",0,negative
Very disappointed this year (2014). Both fish dinners had strong fish. Unlike in the past cheap salad dressing used (Ken's). Another major disappointment was that the pistachio Greek casserole was NOT included in the meals this year. All this with an increased admission price to $3 per person. My family won't be back next year!\n\nKarl M.,0,negative
"Coupon for the free dinner was so worth it\nAll u can eat garlic filet mignon, tender pork tenderloin, bacon wrapped turkey\nThe meats are excellent and leave you stuffed. They just need to be a little more clear on how the coupon works but it's definitely worth it",1,positive
"I think this will be the last time I come back and I've been eating here for 10 years.  It's now $33 a person.  For $150 for the four of us, I can find better places in Vegas for Sushi.  It's good, but not great.  when it was $20 a head, it was more \""""appetizing\"""", now, not so much.  \n\nHeck, the Bellagio Buffet is cheaper now and they have King Crab legs!",0,negative
"After reading reviews, my wife and I decided to dine here one day following an exhausting 4000 mile driving trip from which had not yet fully recovered. We dined on the noon buffet which was very tasty, varied and well presented. The price was a promotional one for their recent opening ($15.15 with tax for two), Servers were very welcoming, attentive and engaging. The naan was especially good and the vindaloo was appropriately spicy. Highly recommended.",1,positive
"Had a coupon for buying tickets to bite which got us a huge slice of pizza and a beer for 5 bucks. Cant beat that. The pizza was actually really good. The meaty slice had meatballs, italian suasage, bacon and pepperoni. Great food for the price",1,positive
"It's bang for your buck here anytime.  Two deals here- 7.77 for a steak and shrimp dinner and a 9.99 for an all you can eat prime rib dinner! What more can you ask for?\n\nI've tried the steak and shrimp dinner the other day.  It was excellent for the price.  The meat was perfectly cooked and a pretty good cut. Service is decent, but a bit rushed..",1,positive
"This is very good food and the Filet to die for ... But you probably will, when you pay your ticket. Ate there with the wife, and for two people al-a-carte, it ran us about or close too, $200 bucks. It was really good,like bomb. But so was the price of dinner. I could of bought a week's worth of groceries for the two of us. But it was time for a treat. So, I treated her or us. The service was great along with the food.The atmosphere was nice and cozy as well. Enjoyed our time and the good eats. Thx",1,positive
"Used a Groupon and glad I did. I get it, there in the Palazzo but $50 bucks for 2 burgers, 1 fry, and 1 drink? The burgers were good as well as filling, but not the best I have had. The fries, well, they have to do something about those. Come up with a different variety or something. Lame and wimpy about half way into dinner.  It's an okay place, but would I do it twice? Nope...",0,negative
"Those $.25 hooter wings are the best!!!!  We also ordered the prime rib special for $9.95 and shared and it was not half bad.  Oh man, it came with the corn bread muffin which had particles of real corn and some jalapenos and had a good amount of sweetness but not too much.  That my friend was just heaven - especially when you are drunk.  \n\nBill came up to $25 with tax tip and two beers.  Who could beat that?",1,positive
"This place is huge! They have a nice selection of frozen food, fresh food, and dried food.\n\nStayed in vegas for the weekend, and our suite had a kitchen. What better way than to stock the kitchen with food for $1.\n\nMany of the foods you can find here are found in normal stores for $2 or $3 more. What a steal!",1,positive
"So we ate here for our last breakfast before we left. Tuesday morning, we caught the end of breakfast, and then got lunch. The food was mediocre, but for the price wasn't too bad. $21.99 for adults. They had the basics pizza, meat, mash potatoes, fruit, Asian, Mexican, etc. Not a lot of choices for the vegetarian, at least I didn't think so. And many varieties of dessert, all you can drink is extra, we didn't opt for it. This was fine cause we were their, but over all we won't be back.",0,negative
"Have been here a few times now, both for dinner and for breakfast.  Huge servings, reasonable price around $10/person per entree, except for over night shifts. Overnight breakfast is around $2.\n\nWill certainly recommend.  Like steak, try the $10 steak dinner!",1,positive
"Minimum sucks, be careful what u order. Plan what u will eat and drink or it will bit ya. But all in all great place!",1,positive
"I definitely enjoyed Craftsteak. I ended up ordering the braised lobster and risotto. I thought both were good but lobster at $70 was a little expensive for this low roller. I went with a party of 7, we all enjoyed the experience.",1,positive
"Pricey at $45 each (plus tip for someone bringing drinks)and alcohol costs extra, for dinner.  But that's average compared to every other place around. Excellent food & selection. Prime rib, crab legs & dry rub ribeye were worth the price alone. The desserts are wonderful - we tried 10 or more &they were all yummy!  Mac & cheese & truffle scalloped potatoes were amazing too.",1,positive
"I use to do take out from this place when I lived on the west side. It was about $9 for their buffet take out and they gave you a container and basically you filled it up until you couldn't stuff it anymore, which I graciously did. I found a place on the East side that reminds me of them and the food is just as good. Plus I always had enough for leftovers for the next day. Call me greedy but hey, it is a buffet and its ok to be greedy from time to time lol.",1,positive
1 meal serves 2!! Very generous portion! Prices are reasonable. ..you pay for what you get...Delicious!!\n\nService was fast. Waiter was really friendly and accommodating.  Unique / relaxing ambiance,1,positive
"Went there with a coupon for buy 1 get 1 free buffet for $19.99 with 3 other people.  Got the bill and it was $110.00.  Found out that the 2 for 1 meant that they cut the price from $44.90 to $19.99 meaning 2 meals for the price of 1.  Poorly worded and misleading coupon.  Service was decent, coupon made me feel otherwise.  Especially after our waiter told us the bill would only be a little more than $44 with the coupon.",0,negative
"Great value for a no-frills prime rib dinner. For $12 we got a generous cut of prime rib, a salad, a side, green beans and a beer. \n\nExactly what you expect when looking for cheap eats in vegas.",1,positive
"Went here with 3 of my friends for vacation. Each meal was pretty cheap at $12 each; the waiter was really nice offering to bring two bowls of rice and two baskets of bread which we didn't know costs us $15. Add in the 18% automatic gratuity on alcoholic beverages and you get $115. That was a surprise to me. The food itself was ok, nothing spectacular. I would have rather spent that money on a buffet or something else.",0,negative
"After our not so great experience at Shibuya, the following evening we decided to try Pearl. Thankfully our experience was a lot better (and cheaper, ironically).\n\nWe went with the fixed menu for $49 and were not disappointed.\n\nWe will definitely be eating here again the next time we are at the MGM.",1,positive
"I definitely enjoyed Craftsteak. I ended up ordering the braised lobster and risotto. I thought both were good but lobster at $70 was a little expensive for this low roller. I went with a party of 7, we all enjoyed the experience.",1,positive
"Don't do it. Way too expensive for the portions. Yes, it's tapas, but so tiny at $12 a plate. It should be more like $6-$9 even if it is swanky Las Vegas at the newest hotel. Plus, we found it odd that the food came out instantly. Clearly not made to order. After spending $100 here, we left hungry enough to go back upstairs to order room service.  There's better places to go. Don't be a sucker.",0,negative
"We were recommended the \""""special\"""" by our server - paella and tapas. Good food, not great. Much of the seafood was over cooked. When we got the bill, we almost choked - $378 for a table of five! One pitcher of sangria and one bottle of wine. We had even told the waiter to bring us the chaper wine because we didn't want to spend too much on dinner.",0,negative
"Eddie's is what you would expect, a great diner.  You are not going to get exquisite fair but you will get good greasy food!  It will be priced from 1.99 to 6.99.",1,positive
"Went with a group of 6 for dinner and it wasn't very full.  Its in the Forum Shops and its kinda far to walk to but its worth it.  The food was good and the service was as well.  We all had cocktails, apps and dinners and it came out to about $500.  The seafood sampler was very good and we had two at the table so we definitely ordered well for ourselves!  The steak was very good as well.",1,positive
"As Monte Carlo guests, we were handed some coupon for $3 drafts while we were out at the pool. That was how they got us hooked in. Decent food, however $18 for fish tacos is pretty ridiculous.",0,negative
"This place is huge! They have a nice selection of frozen food, fresh food, and dried food.\n\nStayed in vegas for the weekend, and our suite had a kitchen. What better way than to stock the kitchen with food for $1.\n\nMany of the foods you can find here are found in normal stores for $2 or $3 more. What a steal!",1,positive
There is one in July every year and one in the winter but Im not sure when.  The website lists participating restaurants and you can book right from there on open table.  They all provide a 3 course meal for $30.  This year we did Aria and The Peculiar Rabbit and both were awesome.  Such a fun way to try new restaurants.,1,positive
"Im not going to lie this is one of the most expensive asian resturants ive been too.\nbut it was something different from the fast food, americam and buffet we were having in vegas. i loved the design of the resturant! very different compared to lots of other asian resturant you'll go too. expect to put out about 18-22 dollars for each plate or so for a small portion. Food was served out fast but tasted okay! serving was great!",0,negative
I'd spend the night at Tuscany and got a buy one get one free entree coupon and used it here. The french toast complete is good deal. I'd split it with my sister and we were both full. Service is also vry friendly. Total was ~$8. Great deal if you get the coupon.,1,positive
visited for lunch after a morning of car shopping. I had the pad thai w/ chicken which was delicious and enormous. I overate & still had plenty left to take home. Hubby had cashew chicken which also was delicious but just enough for a moderate to large appetite (no leftovers). Add a thai tea & our bill was $21,1,positive
"my husband took me here on my birthday and it was probably one of the best meals i've ever eaten.  getting the wagyu skirt steak was the best decision i made.  a pricey steak, but i don't think i'll ever eat a steak as delicious as that one.  we both had steak entrees, a couple sides, a cocktail and a dessert.  dinner was about $200... well worth it.  not something i would do all the time, but a great treat!",1,positive
Great hh here. $3 appetizer menu!  The quality was pretty good too. Drinks r only .50$ off tho,1,positive
Ok. I didn't go for a meal just the happy hour. Went for the chips and salsas$2.95. Great deal. Also had two margaritas. Well made at only $5 each. You can sit in front and people watch. Fun,1,positive
So start off the grounds weren't kept up very well and it it's in downtown Phoenix.  this place wants a $1500 outside catering fee or or you can pay $26 per plate for any type of food which means that they arent good at making any specific type of food.  Charges for September and December are cheaper but are more expensive than the nice places in Scottsdale.  If you're looking for a wedding or just a reception or any event for that matter don't go here.,0,negative
"We got free dinner and a show from hotel. They have a separate menu for these 'free' meals. They did offer to give credit toward full price item on regular menu. \n\nFood was good. The'spicy' tilapia that I had was not spicy, but I think the blackening is probably enough that some people may find it spicy. \n\nWe would not have gone there on our own. The free meal was good to get us to look at menu and choose it. Drinks tip and tax are not included.",1,positive
"overpriced.\npaying for the experience and the nice wait staff.\n\n$28/lb of shrimp fajitas. nice but more than we would like to spend.\nextra tortillas. lots of grilled onions. mild sauce.\n\nwe saw lots of little kids, surprised families could afford it, suspect it is a very special outing for most people so economy is not the issue.\n\ngood smells \ncomfortable surroundings\nvery attentive staff.\nprobably desires a 3 star but $20+ per person bugs me.",0,negative
"Went on a Sunday afternoon for Lunch and it was like $50 bucks. They had (dry) crab legs, peeled shrimp, and their open soft bar (draft beer and wine), but $50 bucks for any buffet = no thx.\n\nWriting this review more for my own reference to not come back here for the Seafood buffet than anything else...",0,negative
"So last Monday the hubs and I got invited out to join some friends for $3 burgers at Maizies ($4 if you add cheese)\n\nFor 4 burgers (All with cheese on them) and 4 beers our total bill was only $30!!!!!!!! That is a smoking deal if I ever did see one! \n\nOur burgers came out fast and hot. They serve them on chibata bread! They give you a little side of chipotle mayo that is delicious, but not enough to cover a burger.\n\n\nOur waiter was super fast and friendly! We will for sure be going back",1,positive
"Alex is so expensive! I ate with my uncle and there was like 8 of us for $2000! It was really good though, except for the goose liver. EWww! I know I'll probably never eat there again though. Super classy, romantic type environment. Hahaha. The portions are really small, but in a good way because you get to try a lot of different things. Flavor's pretty strong too so it gets overwhelming if one dish was the whole meal.",1,positive
"Bland New Orleans/Cajun food is an oxymoron, but at New Orleans take-out it's a reality.  Flavors here (with the exception of the sausage in the Red Beans and Rice) could be best described as vapid.",0,negative
"About 8 or so years ago, an old, ornery Black man started smoking ribs and chicken at the back of the Rhythm Room to sell to customers.  The meat was salty, tangy, and delicious.  RR management basically ran him off, stole his recipes and brought in Randy and co.  If left to Corritore, the evolution of the Blues in Phoenix will have the same fate - no resemblance of it's rich heritage - just drunk suburbanites pantomizing and living out their fantasy.  Without soul however, Gumbo is just chicken soup.",0,negative
Lived in Missouri for 14 years and Steak and Shake is a staple so when we saw that South Point had steak and shake we were excited.. It didnt let us down pretty crowded but the food was great.  We dine in and also had take out .  !!,1,positive
"Chickennnnn! I love soul food! I was staying at a hotel in North Phoenix, but drove 20 minutes downtown to try this place!\n\nI got the \""""Baby Ray\"""" which was 3 pieces of chicken smothered with gravy and onions, and 2 waffles. Mmmmm, I'm drooling just thinking about it. I really loved the gravy, it tasted great with the chicken. The food came out fast despite how crowded it was! The service was friendly.",1,positive
Food is outstanding ....I had the Veggie Omelet and my wife had the French Toast.\n\nIf they had grits it would be perfect!!\n\nStaff is great and so is the service.\n\nWe will be back next trip from NC.,1,positive
I finally made it here to try their Fried Chicken. I didn't feel like eating solo today so I just ordered it to go.\n\nFried Chicken - Dark (leg and thigh)\n includes 3 sides and cornbread\n  -mac and cheese\n  -mashed potatoes\n  -fried cabbage\n\nThe chicken was fried perfectly. It was not greasy like the chicken you get from Popeyes. The sides were all very good. The cornbread was just ok.\n\nThere was also a sign on the register listing their lunch specials for $7 between 11am-3pm.,1,positive
"Best(healthiest) chicken around!  The ribs are even better. Great sides friendly staff, very casual. I live in the neighborhood and can't resist, when I drive by. Check yelp for coupons and have twice as much!!",1,positive
"VERY good!  The food is SO tasty!  It's a wee bit pricey, but YUM!  Think Chipotle or Qdoba and kick it up a notch.  The food quality is HIGH; you get what you pay for, but $30 for lunch for two with no drinks is a little much for a daily driver.  But I will go back.  Delish!  Get the cajun fish bowl.  OMG!",1,positive
"Love Raising Cane's. I ordered the Box and ate it all. Super delicious chicken and Texas toast. The fries are ehhh but everything else, including the people that work here, is good. My only complaint is the small parking lot. It gets pretty busy here sometimes and it's hard to find a spot.",1,positive
"I use to go to Logan's in Tennessee when I was in the army. I'd normally get so sloshed it didn't matter what the food tasted like, but now the chain has been in AZ for a while and I no longer drink. This place has good rolls and sweet tea. That's it. Don't expect much here.",0,negative
"Looking for Cajun? Look no further. My favorites are the etufee and gumbo. I stopped in on a Friday night and had the pork chop special, it had to be the biggest and most tender chop I've had! For those of you looking for a classic dirty rice they took me back to a LA coonass swap party. The live guitar sole was a great addition for back ground music.",1,positive
"Discovered this place a few weeks ago, I have only had their chicken fingers, but  they are awesome! The fingers battered kind of like \""""raising canes,\"""" but they offer hot sauces and ranch, and canes does not. I have been here 3 or 4 times, and the service was always great and fast. I would give this place 5 stars, but the ranch dressing is a little on the watery side, but still very good.",1,positive
"So I accidentally found this spot after getting groceries while on vacation in Vegas.   Like most Jamaican spots it's a small mom and pops place. Don't expect glitz and glamour, just some good old fashion fresh Jamaican food. I've had the jerk chicken, oxtails, chicken and goat curry and chx patties (not all on the same day) everything was great!  When home in Cali I eat at Lee's and Jammin, this was on the same level.  I know when I visit Vegas again I will stop by and eat up....",1,positive
Bar Crudo is FABULOUS!!!!!!! We are from NYC and have been having trouble finding restaurants that are consistently good. Bar Crudo is consistently GREAT!!!!!!! The food is original and as fresh as can be! We have been there five times and it just keeps getting better!!!! I'm so thankful to have a NYC quality restaurant right here in Phoenix!!!!!  WE LOVE CRUDO!!!!!!!!,1,positive
"I love traditional native American fry bread and this place does a great job as well.  I ordered the green chilli stew and loved the spicy flavor could not stop eating it and loved dipping the fry bread in the chilli.  My wife ordered the Pozole and loved it, again great natural authentic southwest flavors whats not to love.  The only negatives are non food issues in my opinion.  Limited drink selection, and close far too early for a downtown Saturday night in my opinion (9pm)!",1,positive
"I am not usually a fan of fast food, but I will give Raising Cane's a pretty solid score.  It is very clean inside and very attentative service.  A very limited menu offering but solid food.  The chicken is moist and succulent and the fries are the typical frozen fries.  You do have to wait a few minutes for your food though.  They are cooking it a la minute (to order).  I am pleased with these guys so I will go back!",1,positive
"Stopped here once with my brother-in-law and his two kids. Staff was great. Portions were larger than expected. Completely different atmosphere than Cajun Queen, but in our opinion  the food at Razzoo's is better.",1,positive
By far the BEST chicken tenders in town!! You'll throw rocks at Canes after you try Mochiko Chicken. Do yourself a favor and get down there...you won't be disappointed! Don't forget to wash down your chicken with their famous lychee lemonade!,1,positive
"Great food and service, nuff said. I enjoyed the Piedmont omelette and creamy grits that are delicious and slightly different than classic grits. The biscuits are also outstanding.",1,positive
"Look - My wife likes this place so I go there now and again just to make her happy. I know it violates the bro code, but I have to sleep with her.\nMe personally, I could care less about Jack Daniels sauce (which is basically reconstituted dried onion and molasses with some other'secret' ingredients.\nToo costly for what you get. 2 thumbs down.",0,negative
I enjoyer both their Chicago style and their thin... Sauce is just the right spices.. Good stuff,1,positive
I adore Tupelo Honey. Every time someone visits me I take them to Tupelo for brunch. The cocktails are amazing and the food is no exception. I especially love that they sell their merchandise. I purchased the pecans and honey for my grandfather for Father's Day and he was a big fan!,1,positive
"Farm food with a twist! I like! If this is farm food from Indiana, then I'm going to love Indiana!\n\nI didn't expect this place to be THAT good. We ordered the Corned Beef, which came with two eggs, roasted potatoes, biscuit, and fruits. The other plate we ordered was the Andy's Sage Chicken with maple reductions, two eggs, bacon mash potatoes, biscuit, and fruits. WOW! The portions were ridiculously huge! The service was quick and friendly! \n\nThere needs to be a Hash House A Go Go in L.A. or Long Beach!",1,positive
"I think I'm in love. Seriously. Raising Cane WHO? The Grilled and Fried strips were my favorite. AMAZING! The baked Mac n Cheese was like Velveeta on crack. The garlic toast mmmmmm . Wish it wasn't so far from my house, but well worth the drive!",1,positive
I liked this place when I lived in AZ.  I really liked the Orange Peel Chicken with the brown rice....the only thing I didn't like there was the fried spinach (yuck).\n\nThe drinks there were pretty good too.,1,positive
"As previous reviews have mentioned, this place has a very laid-back a la Caribbean feel, as it should.  The jerk chicken & pork meal was large and very satisfying.  The flavors were subtle, yet kept you interested in the meal.  I loved that they had some Jamaican products you can purchase right there and home-made hot sauce served with the food was amazing! Will definitely go back when in Madison!",1,positive
Houston's is incredible!!!!!! Spinach artichoke dip so good the incredible filet mignon. Like butter and delicious. Service was excellent and the food was brought out with perfect timing. What a great place that I can't wait to visit again.,1,positive
"I grew up in NE Indiana until I was 18 and this place definitely has mid-west styled meals. Great food, unique atmosphere, and great prices. I've taken my family and many of my friends and everyone really likes it and asks me to take them back. This place is hands down my favorite place to get breakfast.",1,positive
"I love how there are a variety of menu options here (vs. Hot N Juicy), and their cajun sause is so unique...it's tasty and DELICIOUS!!  The service here is wonderful, as they are always upbeat, happy, polite, and care about your dining experience.",1,positive
Great variety - good for families - perfect Fried Chicken!,1,positive
"Second time visiting and it's even better than last time. The hush puppies get two thumbs up, really great and spiced so well. The chicken pieces are a bit small, if you ask me, but still delicious. I love southern fried chicken and this is delicious. Service with a smile.",1,positive
Love this place but they are a little overpriced!!! The sauce is what makes the chicken taste even better! Raising canes is fab. 4 stars due to prices!,1,positive
Im a South Point regular so I have eaten at S&S countless times.  The service is always friendly and attentive and the bugers are sooooo good.  For $3.99 you can't go wrong.  I have the double when I go.  The lines are long but its worth it and the value makes it 5 stars.,1,positive
Best chicken and waffles I ve had. The Mac and cheese is to die for. Lolos is by far better then roscoes in LA.,1,positive
"This place not only lives up to its reviews, it surpasses it!  The sauces are amazing, and the food is so fresh,  everything is fantastic here!  We arrived during the happy hour which featured several of the main dishes in smaller portions, so we decided to order several dishes.. We tried the Cajun albacore, the hydro black cod, the firecracker roll, the shrimp tempura, the baked mussels, the beef tadas and the salmon avocado roll...  Yum yum yum!   We will definitely be returning here regularly!  Well done Chef Lee!",1,positive
"As previous reviews have mentioned, this place has a very laid-back a la Caribbean feel, as it should.  The jerk chicken & pork meal was large and very satisfying.  The flavors were subtle, yet kept you interested in the meal.  I loved that they had some Jamaican products you can purchase right there and home-made hot sauce served with the food was amazing! Will definitely go back when in Madison!",1,positive
"This may be Southern Fusion, but not true Southern (try Dish for that!). GF has been here many times for lunch and loves it. First time for dinner:\n\nWe both got the meatloaf, veggies and mash taters - excellent. 2 meals, beer, and wine - $35.",1,positive
"So I think that I have a tie between my opinion of best Cajun/Creole food in AZ and its between Chez Monieux and Baby Kay's in Phoenix. This place had awesome Boudin balls for appetizers. I love boudin so much! When I lived in Louisiana I ate boudin like it was going out of style. The way I test good Cajun joints is by getting my favorite dish, Crawfish Etouffee and this place has it RIGHT! It was amazing! Go check this place out if you want some authentic cajun food.",1,positive
Yuck..\n\nI thought it was related to Cracker Barrel Cheese. It's a cute country style store.. if you are looking for candy from the past and rockers..but do not go for food\n\nThey do have a really good Sweet Tea..\n\nSay no the dumpling and chicken! I've never had it so I had to try but now I wish I didn't!,0,negative
"I've driven past this place about a hundred times and always wanted to stop. With it being Restaurant Week and every other restaurant in the city booked up, I decided tonight was the night. The restaurant itself is really small. Has a local, neighborhood feel. Food was great. American and Seafood mostly. True southern charm in the wait staff. I had the shrimp with Mac n cheese and broccoli. Didn't save room for dessert but those sounded great.",1,positive
"Have been to this and the Scottsdale location several times. Good food and laid back atmosphere. Sometimes you might have to wait longer than you would like for a refill or to pay your bill, but generally the service is decent. \n\nI usually get the fried catfish plate with Mac n cheese and greens. Have also tried the waffle sandwich. Stepped outside the box once or twice and got the shrimp n grits and the salmon croquettes. Not impressed with either. Also wish they had peach cobbler.",1,positive
"I love how there are a variety of menu options here (vs. Hot N Juicy), and their cajun sause is so unique...it's tasty and DELICIOUS!!  The service here is wonderful, as they are always upbeat, happy, polite, and care about your dining experience.",1,positive
"It's bomb. Get a box combo, switch out the cole slaw, and bring me the other canes sauce. \nUNLV students, don't forget to show your Rebelcard and get that discount. At this location only!",1,positive
"The only chicken place I had really been to around this area was Popeyes. A friend took me here the other day and wow. The food is great. I ordered the caniac, it was so much food for 9 dollars! The fact that you can also substitute the cole slaw for another piece of the amazing Texas toast is awesome. The fries are also really good! I will be making a return to this location, the workers were really friendly and I think next time I'll get the 4 piece instead of 6 haha. :)",1,positive
Classic feeling southern food. I enjoyed my chicken and dumplings more than most places.... take that Cracker Barrel!,1,positive
"I've only gone for lunch. There is a lot of variety, the food is always fresh, and I've yet to be disappointed. I think they do daily specials in addition to the regular top sirloin, pork, and turkey... I still have to figure out which specials they put out for each day. I will say, though, that their fried chicken is in my top 3 best fried chicken I've ever eaten, no joke. I hope the next time I go, it'll be fried chicken day.",1,positive
"I've lived here all my life and never even heard of this place. We went here for a work outing and they have very unique food. Their stetson chopped salad is something I've never had anywhere, and it is very good. I won't spoil it for people but if you go, order it and taste it for yourself. It is supposed to be western fusion, but I really don't sense that. Especially when I ordered the Korean ribs! \n\n\nVisited January 2012",1,positive
"Who would've thought that a fast food place that \""""specializes\"""" in chicken tenders would be such a hit? Well, Cane's did! \n\nI'd say that it's a place that is comparable, if you've ever had it, to Chik-fil-a. The tenders are so full of flavor from the breading to the meat itself. I don't know what they call their sauce but it's not bad, pretty peppery, I like it. \n\nIt was pretty cute how they decked out the place for Halloween. Service was good, they were pretty nice here.",1,positive
"Well, i did not like the food at this place much at all, well maybe because I'm not a huge soul food fan. Fried chicken was OK but very greasy and the oxtail was very fatty and it was deep friend and smothered with gravy didn't really taste anything special about it, it was just salty and fatty. I went to this place to try the gumbo but unfortunately it wasn't available on the day, so i might go there ones more to try that but not sure.",0,negative
I love raising canes there chicken fingers & sweet tea are delicious & I was so happy when they were building this location because it is only about 5-10 minutes away from my house but the past 5 times I have come they have messed up my order! Get it together Canes!,0,negative
"What a lovely, fortuitous, delicious find! I was traveling for work and couldn't handle any more nasty road trip food. This place was lovely, the food was fabulous, and if absolutely go again.\n\nThe only downer was that the peach cobbler was less than meh. I'm a southern girl who is particular about her cobblers.",1,positive
"AKA daily chicken! Food's good, so is the hookah.",1,positive
"Came here from North Carolinas. The bartenders were really friendly. If you are coming from out of town I suggest you sample as many as you can. I love jalape\u00f1os and the El Heffe was amazing. Oh yea, go ahead and try that gourmet popcorn. Thanks for showing a southern girl a good time guys.",1,positive
"Best chicken and waffles EVER!! yes, even better than Roscoe's (and trust me, i LOVE Roscoe's). There's bacon and chives IN THE WAFFLES!! Add Tahitian Vanilla Bean Butter to that, some special gravy, and PERFECTLY fried pieces of chicken, OOOOOOOOOO!! I'm drooling just thinking about it. Very good for brunch!\n\nIt's a journey trying to find this place though, but that makes it better! it's a hidden gem!",1,positive
"I absolutely love the food here. With the perfect mix of fresh, delicious cajun food and eclectic decor in an old, historic house turned restaurant, you really can't go wrong. The parking can be a pain on weekend evenings and the quarters can be quite tight, for these reasons I typically visit Cajun Queen on weekday nights. The fried oysters are my favorite - and I typically don't do fried!",1,positive
"Love this place! I wish we can get some Cracker Barrels in Cali! had the Mama's french toast meal.. so Delicious! I thinks my only complaint would be the sausage patties, I get the size for the kids meals but for an adult meal? Anyway, can't go to Az without a stop at good 'ol Cracker Barrel, will definately be back next time I'm in town!",1,positive
"Love Zaxby's, copied the sauce for home made chicken strips. I've been to many in several states, the quality of food/service is very close. Dependable good eats from NC to Ga.",1,positive
Take it from a real live coonass cajun...This ain't it. Dumping a ton of cayenne pepper on something does NOT make it Louisiana!,0,negative
"Chicken strips... good. Buffalo sauce... good. Sweet tea... good! I love the uber-cheery staff, super easy and tasty menu, and those two pickles on the original chicken sandwich.",1,positive
I visited the original location first and a few months later stumbled upon this location while out with my husband. This place is great. The wait can be pretty long but it is worth it. The shrimp & grits are heavenly and their pancakes are wHOO! Great!,1,positive
"can't beat the tempura chicken strips. the prime rib dip with au jus is tough to top. you just can't really go wrong at any houston's. just one thing - FOR GOD'S SAKE - DO NOT order a bloody mary because they have no FUCKING IDEA how to make one. that is the only qualm i have with THIS houston's. any one in atlanta, dallas, new orleans - any place in the south - knows how to make a bloody mary. someone needs to let this houston's know that the first ingredient is ICE! c'mon, houston's!",1,positive
